"ensembl_id","mean_counts_SOD1_A4V_.","mean_counts_SOD1_._.","hgnc_symbol"
"ENSG00000166979",708.3383222,448.3602842,"EVA1C"
"ENSG00000166986",1197.359846,1737.025633,"MARS"
"ENSG00000166987",424.0492401,103.0943553,"MBD6"
"ENSG00000166997",170.5001167,119.1782947,"CNPY4"
"ENSG00000167004",3054.438496,3369.219092,"PDIA3"
"ENSG00000167005",1078.368127,1531.33366,"NUDT21"
"ENSG00000167011",70.25273043,107.1409681,"NAT16"
"ENSG00000167037",97.21907781,83.35377256,"SGSM1"
"ENSG00000167065",193.4283639,115.2115146,"DUSP18"
"ENSG00000167074",47.23481247,42.6734649,"TEF"
"ENSG00000167081",1476.283333,1276.448039,"PBX3"
"ENSG00000167085",279.3526812,594.603039,"PHB"
"ENSG00000167088",242.9725256,427.5865375,"SNRPD1"
"ENSG00000167100",281.4220217,603.7010491,"SAMD14"
"ENSG00000167103",44.87570621,47.86113643,"PIP5KL1"
"ENSG00000167106",278.6209484,142.2190229,"FAM102A"
"ENSG00000167107",19.48963527,6.607739283,"ACSF2"
"ENSG00000167110",743.6200821,502.9208508,"GOLGA2"
"ENSG00000167112",165.1914626,324.5826254,"TRUB2"
"ENSG00000167113",611.5920784,511.6857168,"COQ4"
"ENSG00000167114",469.3913936,838.3619802,"SLC27A4"
"ENSG00000167118",430.2282582,638.8205561,"URM1"
"ENSG00000167123",458.6000638,491.288014,"CERCAM"
"ENSG00000167130",157.7754176,278.1513115,"DOLPP1"
"ENSG00000167136",65.45841724,102.5835939,"ENDOG"
"ENSG00000167173",60.14337639,34.51114511,"C15orf39"
"ENSG00000167178",385.1034965,677.0900056,"ISLR2"
"ENSG00000167182",204.4514521,166.3392845,"SP2"
"ENSG00000167186",180.8249992,212.5843692,"COQ7"
"ENSG00000167191",418.215335,561.9541674,"GPRC5B"
"ENSG00000167193",695.9025923,669.1421872,"CRK"
"ENSG00000167196",331.7005761,384.7095789,"FBXO22"
"ENSG00000167202",162.4755367,137.1520904,"TBC1D2B"
"ENSG00000167216",56.16141999,41.59715286,"KATNAL2"
"ENSG00000167220",516.8688747,552.520683,"HDHD2"
"ENSG00000167232",391.895573,309.8790444,"ZNF91"
"ENSG00000167244",3148.362657,1351.167677,"IGF2"
"ENSG00000167257",147.1317659,179.4242267,"RNF214"
"ENSG00000167258",443.2581564,294.0167502,"CDK12"
"ENSG00000167264",59.24773563,87.68804061,"DUS2"
"ENSG00000167272",130.0528573,220.2176982,"POP5"
"ENSG00000167280",334.3603582,331.2507825,"ENGASE"
"ENSG00000167281",46.71408481,84.5944439,"RBFOX3"
"ENSG00000167283",526.0309675,1187.845439,"ATP5MG"
"ENSG00000167291",675.840609,489.2126417,"TBC1D16"
"ENSG00000167302",128.8474939,119.4208573,"TEPSIN"
"ENSG00000167306",34.53725364,12.48379052,"MYO5B"
"ENSG00000167315",250.4944713,306.0891392,"ACAA2"
"ENSG00000167323",474.5632798,451.678162,"STIM1"
"ENSG00000167325",373.0453397,328.5675631,"RRM1"
"ENSG00000167333",137.8682956,195.7199358,"TRIM68"
"ENSG00000167363",201.5670948,324.4239427,"FN3K"
"ENSG00000167371",996.9001933,664.2806285,"PRRT2"
"ENSG00000167377",39.81424415,10.93013233,"ZNF23"
"ENSG00000167378",945.3167615,909.5869046,"IRGQ"
"ENSG00000167380",305.0194711,195.1461934,"ZNF226"
"ENSG00000167384",55.53745147,70.63961784,"ZNF180"
"ENSG00000167393",299.8928185,171.2798962,"PPP2R3B"
"ENSG00000167394",57.31063954,96.45655424,"ZNF668"
"ENSG00000167395",200.8308387,182.4863901,"ZNF646"
"ENSG00000167397",51.97750523,80.3682434,"VKORC1"
"ENSG00000167447",207.5577246,313.7137314,"SMG8"
"ENSG00000167460",1280.547484,1570.437697,"TPM4"
"ENSG00000167461",248.9386751,335.43898,"RAB8A"
"ENSG00000167468",596.4076922,1206.611974,"GPX4"
"ENSG00000167470",1493.815916,1474.355337,"MIDN"
"ENSG00000167487",141.5405294,169.5732628,"KLHL26"
"ENSG00000167491",669.6163573,556.5770869,"GATAD2A"
"ENSG00000167508",591.6886832,623.6326048,"MVD"
"ENSG00000167513",36.30591834,24.95781381,"CDT1"
"ENSG00000167515",203.7441996,397.1285437,"TRAPPC2L"
"ENSG00000167522",2034.004181,936.5964727,"ANKRD11"
"ENSG00000167523",192.8424457,165.5506403,"SPATA33"
"ENSG00000167524",150.3077523,69.99691831,""
"ENSG00000167525",40.49435647,28.20227788,"PROCA1"
"ENSG00000167526",3545.040026,5936.774552,"RPL13"
"ENSG00000167528",239.1499538,289.1370951,"ZNF641"
"ENSG00000167535",605.1993953,852.4395096,"CACNB3"
"ENSG00000167536",177.70702,424.7201127,"DHRS13"
"ENSG00000167543",290.6610118,299.273019,"TP53I13"
"ENSG00000167548",1386.588861,486.3972325,"KMT2D"
"ENSG00000167549",33.85261795,7.336247494,"CORO6"
"ENSG00000167550",23.92260545,43.31315825,"RHEBL1"
"ENSG00000167552",29307.72688,54274.84346,"TUBA1A"
"ENSG00000167553",170.9756107,329.5050201,"TUBA1C"
"ENSG00000167554",68.91512262,60.84911344,"ZNF610"
"ENSG00000167555",121.9386065,41.6240889,"ZNF528"
"ENSG00000167562",72.31116084,43.33425558,"ZNF701"
"ENSG00000167565",75.39747648,72.07926165,"SERTAD3"
"ENSG00000167566",582.1498138,590.9607309,"NCKAP5L"
"ENSG00000167578",160.1254772,277.9750232,"RAB4B"
"ENSG00000167588",19.64901993,20.89122988,"GPD1"
"ENSG00000167595",287.5566027,83.62520531,"PROSER3"
"ENSG00000167600",2.350059528,9.468468861,"CYP2S1"
"ENSG00000167601",40.65374112,22.130434,"AXL"
"ENSG00000167614",119.5504967,155.715378,"TTYH1"
"ENSG00000167615",2890.193228,739.5566901,"LENG8"
"ENSG00000167619",171.983539,170.2236156,"TMEM145"
"ENSG00000167625",51.40515714,54.15912276,"ZNF526"
"ENSG00000167632",401.6055337,652.0224461,"TRAPPC9"
"ENSG00000167635",659.7180083,574.1175155,"ZNF146"
"ENSG00000167642",480.4099585,1066.045385,"SPINT2"
"ENSG00000167645",266.4350705,485.8174476,"YIF1B"
"ENSG00000167646",195.5719417,114.2607925,"DNAAF3"
"ENSG00000167654",1556.274232,3203.027558,"ATCAY"
"ENSG00000167657",404.3169362,473.6891203,"DAPK3"
"ENSG00000167658",11862.21754,16847.00396,"EEF2"
"ENSG00000167670",56.74281481,44.45378028,"CHAF1A"
"ENSG00000167671",644.751014,1046.300483,"UBXN6"
"ENSG00000167674",566.6466583,652.3641907,"HDGFL2"
"ENSG00000167680",217.1173474,386.1864105,"SEMA6B"
"ENSG00000167685",356.316864,379.7050639,"ZNF444"
"ENSG00000167693",527.8674827,455.3976668,"NXN"
"ENSG00000167695",123.2517341,179.1842211,"FAM57A"
"ENSG00000167699",534.6523758,836.3760395,"GLOD4"
"ENSG00000167700",100.1124818,134.8286694,"MFSD3"
"ENSG00000167702",752.437062,495.6075089,"KIFC2"
"ENSG00000167703",2068.039597,1962.079526,"SLC43A2"
"ENSG00000167705",10.97146783,15.99266318,"RILP"
"ENSG00000167711",161.7890376,145.7728926,"SERPINF2"
"ENSG00000167716",247.3429652,167.8188416,"WDR81"
"ENSG00000167720",96.75449395,123.3197284,"SRR"
"ENSG00000167721",286.9842546,242.1160678,"TSR1"
"ENSG00000167733",232.2346797,284.1490241,"HSD11B1L"
"ENSG00000167740",381.586124,433.8335675,"CYB5D2"
"ENSG00000167747",152.7184789,202.0235633,"C19orf48"
"ENSG00000167766",849.6734367,378.6716109,"ZNF83"
"ENSG00000167770",787.4697665,1194.53431,"OTUB1"
"ENSG00000167771",139.3543779,161.5234361,"RCOR2"
"ENSG00000167774",170.374259,345.4899281,""
"ENSG00000167775",246.3730872,581.7957874,"CD320"
"ENSG00000167778",493.5856713,876.9699811,"SPRYD3"
"ENSG00000167779",46.79470884,45.46896216,"IGFBP6"
"ENSG00000167785",23.77226753,0,"ZNF558"
"ENSG00000167792",729.6990665,934.1979981,"NDUFV1"
"ENSG00000167797",219.480977,267.6717213,"CDK2AP2"
"ENSG00000167799",8.410403218,22.51827065,"NUDT8"
"ENSG00000167807",107.5756239,174.7405857,""
"ENSG00000167815",1663.083529,4015.164043,"PRDX2"
"ENSG00000167840",95.14069053,121.8834142,"ZNF232"
"ENSG00000167842",234.5285954,246.762993,"MIS12"
"ENSG00000167858",243.5720139,246.9337838,"TEKT1"
"ENSG00000167861",497.5875846,1007.186715,"HID1"
"ENSG00000167862",81.23324499,152.390423,"MRPL58"
"ENSG00000167863",478.2509472,1138.607993,"ATP5PD"
"ENSG00000167874",34.5843507,17.48078957,"TMEM88"
"ENSG00000167881",424.9603144,624.3698144,"SRP68"
"ENSG00000167889",707.8921021,875.5501827,"MGAT5B"
"ENSG00000167900",19.1237689,12.06098715,"TK1"
"ENSG00000167904",232.7689774,213.7284165,"TMEM68"
"ENSG00000167912",19.27410682,22.56690296,""
"ENSG00000167920",45.9778287,59.28511924,"TMEM99"
"ENSG00000167925",25.13249216,40.349499,"GHDC"
"ENSG00000167930",970.6230049,926.3723071,"FAM234A"
"ENSG00000167962",253.13616,159.8005262,"ZNF598"
"ENSG00000167964",25.54997896,27.41907715,"RAB26"
"ENSG00000167965",270.4686474,509.4888922,"MLST8"
"ENSG00000167967",313.6879765,312.4737245,"E4F1"
"ENSG00000167968",19.75226079,12.52250587,"DNASE1L2"
"ENSG00000167969",207.8003933,344.889495,"ECI1"
"ENSG00000167971",300.3800192,178.8888044,"CASKIN1"
"ENSG00000167972",1762.919815,2533.898325,"ABCA3"
"ENSG00000167977",328.3697284,423.7641331,"KCTD5"
"ENSG00000167978",6294.517855,2588.536991,"SRRM2"
"ENSG00000167981",9.249900188,9.404554015,"ZNF597"
"ENSG00000167984",23.56578581,11.47256106,"NLRC3"
"ENSG00000167985",63.89623425,90.29715891,"SDHAF2"
"ENSG00000167986",2464.773123,3678.924797,"DDB1"
"ENSG00000167987",173.9722556,155.8942535,"VPS37C"
"ENSG00000167992",66.87478567,28.87415325,"VWCE"
"ENSG00000167994",14.21264476,32.52745562,"RAB3IL1"
"ENSG00000167995",16.35622257,18.63644873,"BEST1"
"ENSG00000167996",894.2420803,1202.040834,"FTH1"
"ENSG00000168000",14.78499285,20.11789205,"BSCL2"
"ENSG00000168002",499.0962837,856.9652945,"POLR2G"
"ENSG00000168003",938.3815304,1147.848583,"SLC3A2"
"ENSG00000168005",267.0861792,493.722491,"SPINDOC"
"ENSG00000168010",102.0450546,41.70202287,"ATG16L2"
"ENSG00000168014",473.7953602,276.4031064,"C2CD3"
"ENSG00000168016",138.3916832,39.03119317,"TRANK1"
"ENSG00000168026",245.4103925,85.47967587,"TTC21A"
"ENSG00000168028",3337.068541,6407.503849,"RPSA"
"ENSG00000168032",34.95021707,42.94845493,"ENTPD3"
"ENSG00000168036",3001.449336,2510.016933,"CTNNB1"
"ENSG00000168038",90.0747051,95.82463373,"ULK4"
"ENSG00000168040",38.76374209,53.8043364,"FADD"
"ENSG00000168056",882.5106727,412.8261968,"LTBP3"
"ENSG00000168061",118.8051938,207.2940852,"SAC3D1"
"ENSG00000168066",1832.591947,1653.32774,"SF1"
"ENSG00000168067",85.16358096,53.70080779,"MAP4K2"
"ENSG00000168077",94.14180891,64.32230086,"SCARA3"
"ENSG00000168078",58.25337737,18.96355037,"PBK"
"ENSG00000168090",577.7974677,910.096283,"COPS6"
"ENSG00000168092",1077.616437,1391.490882,"PAFAH1B2"
"ENSG00000168096",257.4187922,161.4867152,"ANKS3"
"ENSG00000168101",311.3940607,568.7799219,"NUDT16L1"
"ENSG00000168116",181.3412035,253.6055938,"KIAA1586"
"ENSG00000168118",439.5949693,865.7592291,"RAB4A"
"ENSG00000168135",36.26334464,11.81904741,"KCNJ4"
"ENSG00000168137",1775.636264,787.603178,"SETD5"
"ENSG00000168140",239.0403262,194.1065243,"VASN"
"ENSG00000168152",52.15045998,57.81237107,"THAP9"
"ENSG00000168159",1133.802338,1761.406518,"RNF187"
"ENSG00000168172",255.5894604,125.7178495,"HOOK3"
"ENSG00000168175",915.7630058,700.9080001,"MAPK1IP1L"
"ENSG00000168209",65.11064433,92.12508859,"DDIT4"
"ENSG00000168214",958.6164685,799.4955477,"RBPJ"
"ENSG00000168216",556.9593145,624.338405,"LMBRD1"
"ENSG00000168228",66.40115507,34.065981,"ZCCHC4"
"ENSG00000168234",82.44765506,90.68186979,"TTC39C"
"ENSG00000168237",103.8608163,61.3803618,"GLYCTK"
"ENSG00000168243",1191.868394,2204.834114,"GNG4"
"ENSG00000168246",549.0850724,547.2695157,"UBTD2"
"ENSG00000168255",66.03981206,59.01099748,"POLR2J3"
"ENSG00000168256",705.3770677,879.7292846,"NKIRAS2"
"ENSG00000168259",610.7861084,780.952957,"DNAJC7"
"ENSG00000168264",649.9436536,365.4124289,"IRF2BP2"
"ENSG00000168268",728.5724638,1052.519727,"NT5DC2"
"ENSG00000168273",30.66758482,89.28188135,"SMIM4"
"ENSG00000168275",58.77410503,118.6808453,"COA6"
"ENSG00000168280",5999.347516,5731.819744,"KIF5C"
"ENSG00000168282",11.3373342,6.144507938,"MGAT2"
"ENSG00000168283",578.3208553,576.3482701,"BMI1"
"ENSG00000168286",127.3795051,190.8367775,"THAP11"
"ENSG00000168288",362.0403449,779.3550079,"MMADHC"
"ENSG00000168291",445.9469421,676.6038208,"PDHB"
"ENSG00000168297",189.75613,209.1912474,"PXK"
"ENSG00000168300",321.7596535,189.1312277,"PCMTD1"
"ENSG00000168301",111.4407693,104.8110137,"KCTD6"
"ENSG00000168303",165.8760983,250.9616346,"MPLKIP"
"ENSG00000168310",109.034566,86.58379845,"IRF2"
"ENSG00000168356",39.18575226,15.17489089,"SCN11A"
"ENSG00000168374",1673.754321,2487.553157,"ARF4"
"ENSG00000168385",3916.025868,2567.968725,"SEPT2"
"ENSG00000168386",312.5504636,441.056147,"FILIP1L"
"ENSG00000168389",135.9447696,160.2835676,"MFSD2A"
"ENSG00000168393",127.5859868,201.4367657,"DTYMK"
"ENSG00000168394",167.2653265,284.1530067,"TAP1"
"ENSG00000168395",249.4774963,136.7622957,"ING5"
"ENSG00000168397",799.9273167,841.7248239,"ATG4B"
"ENSG00000168398",13.16666607,5.329520338,"BDKRB2"
"ENSG00000168411",114.4147974,146.6880075,"RFWD3"
"ENSG00000168434",198.9924601,131.2169751,"COG7"
"ENSG00000168438",166.8233595,129.4669254,"CDC40"
"ENSG00000168439",1422.11063,2186.583816,"STIP1"
"ENSG00000168461",78.16502281,83.81638105,"RAB31"
"ENSG00000168476",116.219649,52.81845618,"REEP4"
"ENSG00000168477",146.6717054,84.71485956,"TNXB"
"ENSG00000168481",184.1965571,141.044919,"LGI3"
"ENSG00000168487",1477.405939,1209.61563,"BMP1"
"ENSG00000168488",1363.303794,1063.835834,"ATXN2L"
"ENSG00000168490",126.4503373,104.8981337,"PHYHIP"
"ENSG00000168495",209.8742572,213.4477614,"POLR3D"
"ENSG00000168496",58.7224846,57.55793349,"FEN1"
"ENSG00000168502",455.6877698,343.9143407,"MTCL1"
"ENSG00000168505",56.82343884,39.4235812,"GBX2"
"ENSG00000168517",46.49855636,89.6283677,"HEXIM2"
"ENSG00000168522",435.1439057,519.5810054,"FNTA"
"ENSG00000168528",247.5023498,184.8791092,"SERINC2"
"ENSG00000168538",726.9831406,641.7988458,"TRAPPC11"
"ENSG00000168546",167.0407513,485.2929373,"GFRA2"
"ENSG00000168556",95.1877876,156.914909,"ING2"
"ENSG00000168564",272.7716098,269.7035939,"CDKN2AIP"
"ENSG00000168566",153.8676985,82.15757731,"SNRNP48"
"ENSG00000168569",72.05305869,123.0825855,"TMEM223"
"ENSG00000168575",798.6921532,659.9232812,"SLC20A2"
"ENSG00000168589",40.43821267,41.92557199,"DYNLRB2"
"ENSG00000168591",402.8018503,378.1920614,"TMUB2"
"ENSG00000168594",12.69303547,17.81711355,"ADAM29"
"ENSG00000168610",2672.628864,3395.325886,"STAT3"
"ENSG00000168612",92.73448721,55.3604798,"ZSWIM1"
"ENSG00000168615",1701.626152,823.4726972,"ADAM9"
"ENSG00000168646",154.6600984,88.8585331,"AXIN2"
"ENSG00000168653",780.1723959,1964.674526,"NDUFS5"
"ENSG00000168658",88.7661009,42.62669496,"VWA3B"
"ENSG00000168661",45.35838354,63.94671664,"ZNF30"
"ENSG00000168672",2696.875829,884.913926,"FAM84B"
"ENSG00000168675",646.0415247,544.8720777,"LDLRAD4"
"ENSG00000168701",142.1418811,307.5179978,"TMEM208"
"ENSG00000168702",187.7221799,276.6110496,"LRP1B"
"ENSG00000168710",811.7247114,772.3990094,"AHCYL1"
"ENSG00000168724",281.2807305,246.9194298,"DNAJC21"
"ENSG00000168734",405.1990069,629.8258761,"PKIG"
"ENSG00000168758",514.8665881,527.7022806,"SEMA4C"
"ENSG00000168763",233.6084744,152.7945186,"CNNM3"
"ENSG00000168765",81.28486541,82.4491975,"GSTM4"
"ENSG00000168769",572.5657108,372.4633982,"TET2"
"ENSG00000168772",948.2671058,605.7151248,"CXXC4"
"ENSG00000168778",422.2063381,275.0074417,"TCTN2"
"ENSG00000168779",42.21592411,20.4278488,"SHOX2"
"ENSG00000168781",194.8556424,163.3331312,"PPIP5K1"
"ENSG00000168785",316.9291534,477.7811616,"TSPAN5"
"ENSG00000168792",76.54669602,63.31616766,"ABHD15"
"ENSG00000168795",328.7872152,483.1577389,"ZBTB5"
"ENSG00000168802",412.5299044,593.8079509,"CHTF8"
"ENSG00000168803",107.3129983,136.7170886,"ADAL"
"ENSG00000168806",75.38390638,108.7711648,"LCMT2"
"ENSG00000168807",91.1071137,51.34968435,"SNTB2"
"ENSG00000168813",284.3760929,160.5100032,"ZNF507"
"ENSG00000168818",308.0360728,387.9963988,"STX18"
"ENSG00000168824",2088.48049,4026.76582,"NSG1"
"ENSG00000168826",35.37222724,43.17556133,"ZBTB49"
"ENSG00000168827",516.5003484,500.8203508,"GFM1"
"ENSG00000168830",61.64036885,171.3794962,"HTR1E"
"ENSG00000168843",40.12849009,58.49063003,"FSTL5"
"ENSG00000168872",418.8257334,474.987431,"DDX19A"
"ENSG00000168874",100.5254453,63.85170954,"ATOH8"
"ENSG00000168876",58.52504961,97.61285396,"ANKRD49"
"ENSG00000168883",367.1606107,490.1222226,"USP39"
"ENSG00000168884",128.6274421,154.924105,"TNIP2"
"ENSG00000168887",290.4971038,148.1299868,"C2orf68"
"ENSG00000168890",187.2647793,168.8268371,"TMEM150A"
"ENSG00000168894",248.2540395,666.9506909,"RNF181"
"ENSG00000168904",138.6000283,162.1366666,"LRRC28"
"ENSG00000168906",3407.972907,2119.123366,"MAT2A"
"ENSG00000168913",85.67526189,214.3931596,"ENHO"
"ENSG00000168916",1011.377327,414.23033,"ZNF608"
"ENSG00000168917",83.62587821,249.1689951,"SLC35G2"
"ENSG00000168918",70.02176847,36.53081933,"INPP5D"
"ENSG00000168924",429.8288648,486.2080876,"LETM1"
"ENSG00000168936",461.7425233,447.4694183,"TMEM129"
"ENSG00000168938",19.90712207,13.17646374,"PPIC"
"ENSG00000168939",93.23712141,107.4164614,"SPRY3"
"ENSG00000168944",251.4616894,268.9986204,"CEP120"
"ENSG00000168952",121.9747935,61.686911,"STXBP6"
"ENSG00000168958",719.8206744,849.0587723,"MFF"
"ENSG00000168961",19.38639441,2.652235289,"LGALS9"
"ENSG00000168970",124.1428515,50.34807239,"JMJD7-PLA2G4B"
"ENSG00000168993",144.660372,159.3321331,"CPLX1"
"ENSG00000168994",357.1137873,215.0160252,"PXDC1"
"ENSG00000169016",187.1524917,271.4056342,"E2F6"
"ENSG00000169018",1047.950394,1140.190337,"FEM1B"
"ENSG00000169019",71.10579749,86.7830704,"COMMD8"
"ENSG00000169020",70.36954138,215.6795288,"ATP5ME"
"ENSG00000169021",569.4722119,1162.244633,"UQCRFS1"
"ENSG00000169032",343.7089759,468.6127034,"MAP2K1"
"ENSG00000169045",3073.468868,1520.456263,"HNRNPH1"
"ENSG00000169047",1604.099215,469.1012351,"IRS1"
"ENSG00000169057",1110.165771,719.684974,"MECP2"
"ENSG00000169062",627.4882405,352.5467184,"UPF3A"
"ENSG00000169064",323.8425641,160.7068316,"ZBBX"
"ENSG00000169083",504.2889234,156.2272417,"AR"
"ENSG00000169084",128.6274421,188.3218813,"DHRSX"
"ENSG00000169087",45.0867113,46.37261489,"HSPBAP1"
"ENSG00000169093",136.5687381,240.7999893,"ASMTL"
"ENSG00000169100",1378.557895,2140.594268,"SLC25A6"
"ENSG00000169105",151.9486959,137.9812105,"CHST14"
"ENSG00000169116",192.9773501,276.2109605,"PARM1"
"ENSG00000169118",389.9068564,274.8463225,"CSNK1G1"
"ENSG00000169122",300.6445081,403.7351037,"FAM110B"
"ENSG00000169126",56.8976761,63.77333881,"ARMC4"
"ENSG00000169129",45.71067982,27.60570152,"AFAP1L2"
"ENSG00000169131",146.0812638,154.893959,"ZNF354A"
"ENSG00000169136",115.5123965,189.322703,"ATF5"
"ENSG00000169139",692.1135475,981.7158945,"UBE2V2"
"ENSG00000169155",174.1361636,104.3223375,"ZBTB43"
"ENSG00000169169",412.5634314,545.6685843,"CPT1C"
"ENSG00000169180",1164.528726,1654.726219,"XPO6"
"ENSG00000169184",341.4892974,553.789273,"MN1"
"ENSG00000169188",77.22680834,85.27960742,"APEX2"
"ENSG00000169189",126.5916285,216.4372846,"NSMCE1"
"ENSG00000169193",183.1886288,220.7439761,"CCDC126"
"ENSG00000169203",13.79063459,3.602035112,"NPIPB12"
"ENSG00000169213",885.8806376,1043.163946,"RAB3B"
"ENSG00000169217",725.586729,1047.235708,"CD2BP2"
"ENSG00000169220",37.03312772,48.00850056,"RGS14"
"ENSG00000169221",519.8248093,659.2897375,"TBC1D10B"
"ENSG00000169223",703.4399716,799.6370368,"LMAN2"
"ENSG00000169228",45.72424991,50.57329252,"RAB24"
"ENSG00000169230",152.3906629,358.6278387,"PRELID1"
"ENSG00000169231",364.5479257,141.4125266,"THBS3"
"ENSG00000169239",72.4144017,39.26185685,"CA5B"
"ENSG00000169241",37.20155911,74.37895039,"SLC50A1"
"ENSG00000169242",26.53529049,79.53854205,"EFNA1"
"ENSG00000169246",193.6774193,65.96827713,"NPIPB3"
"ENSG00000169249",114.2599361,88.44363459,"ZRSR2"
"ENSG00000169251",362.6443566,522.387264,"NMD3"
"ENSG00000169252",23.82841132,14.77308918,"ADRB2"
"ENSG00000169255",545.5115561,854.5568134,"B3GALNT1"
"ENSG00000169258",617.0792775,1409.522357,"GPRIN1"
"ENSG00000169282",29.20411933,27.01053832,"KCNAB1"
"ENSG00000169288",149.149486,365.5927955,"MRPL1"
"ENSG00000169299",365.8139562,170.6444724,"PGM2"
"ENSG00000169302",516.2584763,463.4184009,"STK32A"
"ENSG00000169306",19.38187105,17.30423189,"IL1RAPL1"
"ENSG00000169314",30.8785899,23.58247999,"C22orf15"
"ENSG00000169330",104.3905907,97.96093955,"KIAA1024"
"ENSG00000169359",220.9489659,119.8473438,"SLC33A1"
"ENSG00000169371",45.18995216,78.83685029,"SNUPN"
"ENSG00000169372",46.3953155,69.22976651,"CRADD"
"ENSG00000169375",453.9850922,393.7810366,"SIN3A"
"ENSG00000169379",161.7528507,88.79755268,"ARL13B"
"ENSG00000169398",1233.105919,904.4723162,"PTK2"
"ENSG00000169402",12.48655375,3.0792365,"RSPH10B2"
"ENSG00000169410",655.4436262,1151.309878,"PTPN9"
"ENSG00000169418",13.52800908,10.41284904,"NPR1"
"ENSG00000169427",207.4653939,460.8877021,"KCNK9"
"ENSG00000169429",7.627050042,30.44632786,"CXCL8"
"ENSG00000169432",956.1887153,1072.702325,"SCN9A"
"ENSG00000169436",248.9639519,111.7840969,"COL22A1"
"ENSG00000169439",2163.397409,1972.165012,"SDC2"
"ENSG00000169446",392.4633977,459.456376,"MMGT1"
"ENSG00000169490",389.7384251,513.2310759,"TM2D2"
"ENSG00000169499",25.75193731,11.56719072,"PLEKHA2"
"ENSG00000169504",842.4085262,637.5707997,"CLIC4"
"ENSG00000169515",308.227121,150.3068641,"CCDC8"
"ENSG00000169519",147.22596,92.43303324,"METTL15"
"ENSG00000169554",647.0223129,527.8750897,"ZEB2"
"ENSG00000169564",912.1849661,1218.428316,"PCBP1"
"ENSG00000169567",1027.295309,2466.66214,"HINT1"
"ENSG00000169570",51.51292136,21.7782826,"DTWD2"
"ENSG00000169592",166.7762624,206.7619384,"INO80E"
"ENSG00000169598",53.18739194,44.01544896,"DFFB"
"ENSG00000169599",246.8602879,609.0013219,"NFU1"
"ENSG00000169604",1785.538069,1014.522334,"ANTXR1"
"ENSG00000169607",38.76374209,6.070825872,"CKAP2L"
"ENSG00000169609",84.43184821,91.95730404,"C15orf40"
"ENSG00000169612",157.1424024,259.6448907,"FAM103A1"
"ENSG00000169627",6.895317295,18.90637264,"BOLA2B"
"ENSG00000169629",13.79063459,13.34594321,"RGPD8"
"ENSG00000169635",283.9250791,211.396606,"HIC2"
"ENSG00000169641",304.2406413,178.7354279,"LUZP1"
"ENSG00000169660",137.2017533,132.5986385,"HEXDC"
"ENSG00000169679",57.73717307,19.46974897,"BUB1"
"ENSG00000169683",182.4523727,97.61539324,"LRRC45"
"ENSG00000169684",12.64593841,7.800946051,"CHRNA5"
"ENSG00000169689",130.2367222,218.6982341,"CENPX"
"ENSG00000169692",37.56742548,37.63769644,"AGPAT2"
"ENSG00000169696",157.5644126,185.1405834,"ASPSCR1"
